title,time,up_name,up_uid,up_progress,url
前三集观感总结,2019-10-30 12:44:01,浪迹云行,80745726,看到第3话,https://www.bilibili.com/read/cv3866206
好,2023-03-15 13:53:14,58585858888,382532984,看到第10话,https://www.bilibili.com/read/cv22418264
难看死了,2023-02-07 00:24:44,78738989788_bili,366424986,看到第1话,https://www.bilibili.com/read/cv21668231
好看！,2022-11-04 23:27:54,山药兔海棠,1924648151,看到第4话,https://www.bilibili.com/read/cv19538091
刺客伍六七第二季，好看！,2022-02-03 23:34:32,逻辑酋长大人,20036167,看到第10话,https://www.bilibili.com/read/cv15110761
【抄袭？借鉴？致敬？】《刺客伍六七》与《异血欧恩》,2021-10-26 11:24:23,mornwoods,355202895,看到第10话,https://www.bilibili.com/read/cv13732248
我心中的伍六七,2020-01-05 02:00:25,炭烤的鳗鱼,4671079,看到第10话,https://www.bilibili.com/read/cv4290863
自称岛上最强发型师的男人，最终还是拿起了魔刀,2020-01-01 12:59:14,没出息的触手菌,1535533,看到第10话,https://www.bilibili.com/read/cv4267664
第一次看完的优质国产动画,2021-09-30 20:54:17,副词P,34435856,看到第10话,https://www.bilibili.com/read/cv13401789
最拉胯的一季了  喷完就拉黑  是不是xxxx求你别找我了,2021-08-17 16:43:00,引玄和顺赞的必gg,321979852,看到第1话,https://www.bilibili.com/read/cv12715354
